Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-04-19,165.73902893066406,166.26304897753164,163.67259403000486,163.92967071563345,47720200
2023-04-20,164.7700958251953,165.97633480151939,163.69239520940707,164.21641532852104,52456400
2023-04-21,163.1584930419922,164.57235465877127,162.63447292379246,163.1881534195007,58337300
2023-04-24,163.46498107910156,163.73193954278202,162.04122272168698,163.13870186497232,41949600
2023-04-25,161.92257690429688,164.43391748853472,161.88301968061162,163.32655661191464,48714100
2023-04-26,161.9126739501953,163.41553157370114,160.96351183078312,161.2205734284031,45498800
2023-04-27,166.51023864746094,166.65854052357386,163.32656095584278,163.32656095584278,64902300
2023-04-28,167.76589965820312,167.93399523157063,165.98621681699632,166.58933625125528,55209200
2023-05-01,167.67691040039062,168.52720964209172,166.7376300382773,167.370409816753,52472900
2023-05-02,166.63873291015625,168.42832739487747,165.65001367704667,168.17125073880771,48425700
2023-05-03,165.56105041503906,168.9919077307227,165.27432844465707,167.58792807875122,65136000
2023-05-04,163.9197998046875,165.15569918374248,162.45649916415186,163.02995828643287,81235400
2023-05-05,171.61203002929688,172.33379095243657,168.8337158986843,169.05123536921852,113316400
2023-05-08,171.5428009033203,171.88885869773142,170.168481660933,170.53430297922057,55962800
2023-05-09,169.83233642578125,171.58235891028352,169.66425593732595,171.09789605728315,45326900
2023-05-10,171.6021270751953,172.0668263741992,169.96084934197563,171.06822526711633,53724500
2023-05-11,171.78997802734375,172.62049861686478,170.22779972610607,171.88885599180736,49514700
2023-05-12,170.8592987060547,172.33451847611525,169.3048550658258,171.8988778353498,45497800
2023-05-15,170.36427307128906,171.49297161869612,169.77021484316816,171.44346424843133,37266700
2023-05-16,170.36427307128906,171.42365827881974,170.09694535788182,170.28506430037106,42110300
2023-05-17,170.9781036376953,171.2157148171782,168.73060221741753,170.00782273724468,57951600
2023-05-18,173.31472778320312,173.50284672542747,170.86921174934298,171.2850464654308,65496700
2023-05-19,173.4236297607422,174.6414324508558,173.20580942819797,174.6414324508558,55772400
2023-05-22,172.47314453125,172.97809854709377,171.7305793150355,172.25532419255816,43570900
2023-05-23,169.85931396484375,171.66127945739515,169.5820908286863,171.41375772100255,50747300
2023-05-24,170.1365509033203,170.71080319124064,168.82964388505917,169.393985633902,45143500
2023-05-25,171.275146484375,172.1761141248664,169.98803043113716,170.70089424192957,56058300
2023-05-26,173.69094848632812,174.0275895351184,171.39395459047836,171.60187949980389,54835000
2023-05-30,175.5424346923828,177.21568420222022,174.81967538543662,175.20580872558915,55964400
2023-05-31,175.49293518066406,177.5721240946458,175.00778707206032,175.57214396008078,99625300
2023-06-01,178.30477905273438,178.3344804566055,175.17610024638307,175.93847152997847,68901800
2023-06-02,179.15623474121094,179.97800874169684,177.48298533965166,179.2354435119536,61945900
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500
2023-06-06,177.43348693847656,178.33445457100666,175.6711182885981,178.18594757320713,64848400
2023-06-07,176.05728149414062,179.41367589423808,175.56223798316736,176.67113061333816,61944600
2023-06-08,178.78001403808594,179.04732664647344,175.70084291207064,176.1364684949153,50214900
2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078283,48870700
2023-06-12,181.9680633544922,182.0670780867689,179.17602617310777,179.4730552624109,54274900
2023-06-13,181.4928436279297,182.32451307330234,180.63147278147434,180.98790470199526,54929100
2023-06-14,182.12649536132812,182.56213604593384,180.21563475820471,181.5522431050323,57462900
2023-06-15,184.1660919189453,184.67104599748652,181.95820196536692,182.136425495302,65433200
2023-06-16,183.08689880371094,185.1363862861082,182.44334825251562,184.87895397960628,101235600
2023-06-20,183.17599487304688,184.25520121093788,182.5819517231594,182.5819517231594,49799100
2023-06-21,182.1363983154297,183.5720213426237,180.77996894802234,183.06706733943585,49515700
2023-06-22,185.14625549316406,185.1957628610581,181.84926421078353,181.91857754734076,51245300
2023-06-23,184.82943725585938,185.70071866604846,183.17599374881706,183.71064919871634,53079300
2023-06-26,183.4334259033203,186.18586660248252,183.39381396241686,184.9779592329188,48088700
2023-06-27,186.1957550048828,186.52248552112178,183.8294477274505,184.04726807160984,50730800
2023-06-28,187.37396240234375,188.01751290126907,185.7403249158235,186.06704032710473,51216800
2023-06-29,187.71060180664062,188.18585447217086,187.06705126158826,187.2056628454855,46347300
2023-06-30,192.0471649169922,192.55210381756805,189.36402266288647,189.73036510372253,85069600
2023-07-03,190.55213928222656,191.9580609253223,189.85906633761323,191.85904618822673,31458200
2023-07-05,189.43333435058594,191.06697174397888,188.73036598215447,189.67096065277283,46920300
2023-07-06,189.90859985351562,190.1165247870331,187.32447197781784,187.95812710290124,45094300
2023-07-07,188.78977966308594,190.7600582083635,188.35415407859097,189.51255404191053,46778000
2023-07-10,186.7403106689453,188.10663557063202,185.18586681905202,187.38386117936162,59922200
2023-07-11,186.215576171875,187.42348359441797,184.75025155228488,187.28487201023415,46638100
2023-07-12,187.88880920410156,189.7996698114742,186.60169311695756,187.79968989475896,60750200
2023-07-13,188.6511688232422,189.29473443261006,187.89870814797314,188.61157199087162,41342300
2023-07-14,188.79971313476562,189.28484614910528,187.7502232169733,188.34426641754783,41573900
2023-07-17,192.0669708251953,192.39370132812152,189.9085734412509,189.9976776399959,50520200
2023-07-18,191.80955505371094,192.4036133115075,190.51254346863507,191.43333225746687,48353800
2023-07-19,193.16595458984375,196.26491622319193,190.74022966968735,191.1857808476927,80507300
2023-07-20,191.21551513671875,194.52240222913113,190.59175546623806,193.15607727761312,59581200
2023-07-21,190.0373077392578,193.03727024392953,189.33433929774543,192.17589935868594,71917800
2023-07-24,190.8392791748047,192.97787083183135,190.3442356490594,191.49274025459553,45377800
2023-07-25,191.7006378173828,192.51251639930572,191.00757994716116,191.4135192381226,37283200
2023-07-26,192.57192993164062,193.70062855675883,191.40363447210132,191.75015587275632,47471900
2023-07-27,191.3046112060547,195.24515323301043,190.6412547294524,194.07685782549473,47460200
2023-07-28,193.8887481689453,194.6808208278144,192.21549864281087,192.74024356896163,48291400
2023-07-31,194.50257873535156,194.54219067365466,193.32437284504627,194.11644542830032,38824100
2023-08-01,193.6708984375,194.7797909272219,193.34416794873687,194.29465801673214,35175100
2023-08-02,190.67095947265625,193.24517665133837,189.94820018063527,193.10656507331342,50389300
2023-08-03,189.27491760253906,190.46301890335675,188.79968010371752,189.67096144116343,61235200
2023-08-04,180.18594360351562,185.52251207833032,180.11663025996506,183.68094960257173,115799700
2023-08-07,177.0770721435547,181.31464344213896,175.5919415919706,180.32455640774955,97576100
2023-08-08,178.01766967773438,178.4830118392202,175.81967503210842,177.9087594887158,67823000
2023-08-09,176.42361450195312,179.13644336005612,175.25530392276485,179.07704055404358,60378500
2023-08-10,176.2057647705078,178.95820511217872,175.83943745613908,177.7007905335651,54686900
2023-08-11,176.2652587890625,177.0881424893324,175.03590276334816,175.7993034466227,51988100
2023-08-14,177.92095947265625,178.14898275911253,175.78938877461678,176.44373225185288,43675600
2023-08-15,175.9281768798828,177.94076628789648,175.53161335110406,177.34592099472832,43622600
2023-08-16,175.05572509765625,177.0088162608788,174.9863181633248,175.61092006059548,46964900
2023-08-17,172.5077667236328,175.9876593304517,171.9922220355352,175.62083731111454,66062900
2023-08-18,172.9935760498047,173.59834528388794,170.48527458580276,170.82235510894964,61114200
2023-08-21,174.33200073242188,174.61952217759173,172.25001931121287,173.56861510861043,46311900
2023-08-22,175.71005249023438,176.15619021692956,174.73846130997606,175.541512243613,42084200
2023-08-23,179.5667266845703,179.99304691061286,176.80066012445005,176.98903312238062,52722800
2023-08-24,174.86737060546875,179.54689311295104,174.50053343712446,179.12057292485625,54945800
2023-08-25,177.07823181152344,177.6135940867137,174.3121656551708,175.8587845923081,51449600
2023-08-28,178.64466857910156,179.04123207376244,177.0187340463078,178.54552014147254,43820700
2023-08-29,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900
2023-08-30,186.0406951904297,186.23899207960088,183.15566303930453,183.35394480054703,60813900
2023-08-31,186.25881958007812,187.49809956371718,185.8721648302999,186.22907807070516,60794500
2023-09-01,187.835205078125,188.2912516644068,186.66531684562548,187.86494658905943,45732600
2023-09-05,188.07313537597656,188.35073289401015,186.00106278496517,186.66531506939765,45280000
2023-09-06,181.3413848876953,187.23044643378088,179.91373177010715,186.78429348858623,81755800
2023-09-07,176.03724670410156,176.6816813943478,172.05171790486162,173.67765269377628,112488800
2023-09-08,176.6519012451172,178.6942471635063,176.265246533602,176.82045661878996,65551300
2023-09-11,177.82180786132812,178.7537488345446,175.81912716109244,178.52572555213936,58953100
2023-09-12,174.78805541992188,178.58521118121962,173.32075212571604,177.95070042200115,90370200
2023-09-13,172.71597290039062,175.77946927367296,172.48793449989455,174.99623588192003,84267900
2023-09-14,174.23284912109375,174.58976234555206,172.09136977434392,172.50776601489048,60895800
2023-09-15,173.50909423828125,174.9863213204115,172.329312484714,174.96648860625493,109205100
2023-09-18,176.44371032714844,177.8416216381054,174.65914430549358,174.96648328990372,67257600
2023-09-19,177.53428649902344,178.08948146713516,175.6109216966876,175.99757641576028,51826900
2023-09-20,173.98500061035156,178.1588871164402,173.89576095445636,177.72265814247962,58436200
2023-09-21,172.4383544921875,174.78803946069445,172.36896268457267,173.05304760725463,63047900
2023-09-22,173.29098510742188,175.56135441857745,172.55734106823024,173.17201907467273,56725400
2023-09-25,174.5699462890625,175.45231307707115,172.65649003070402,172.70606425815106,46172700
2023-09-26,170.4852752685547,173.69747930093746,170.1878450472042,173.32074847329434,64588900
2023-09-27,168.9683837890625,171.5560010147378,167.6002289663342,171.13960475321795,66921800
2023-09-28,169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400
2023-09-29,169.74168395996094,171.5857329254824,168.8791349237489,170.54473485773315,51814200
2023-10-02,172.25991821289062,172.8052044328195,169.46409530048962,169.75161672914737,52164500
2023-10-03,170.92147827148438,172.14094058886474,169.35504178574476,170.78267952738358,49594600
2023-10-04,172.17068481445312,172.71597100628938,169.50375199905025,169.62271803074952,53020300
2023-10-05,173.4099578857422,173.9453201351637,171.19907169783187,172.29955283135268,48527900
2023-10-06,175.96788024902344,176.46359233083922,171.69482939630834,172.30952266475379,57224100
2023-10-09,177.45498657226562,177.51446959158443,174.2923416030924,175.29367439346143,42390800
2023-10-10,176.86012268066406,178.17871838563994,176.42389371024447,176.57261638357625,43698000
2023-10-11,178.25802612304688,178.30760034526705,176.07689649671707,176.67174177957318,47551100
2023-10-12,179.1602325439453,180.77624333047942,177.50454119898205,178.52572180730996,56743100
2023-10-13,177.31617736816406,180.3697497847248,176.61225971587282,179.8641290223829,51427100
2023-10-16,177.18727111816406,177.54418430814493,174.99621776035116,175.23416492964753,52517000
2023-10-17,175.63075256347656,176.88986525789463,173.3009152798367,175.1350405719026,57549400
2023-10-18,174.33200073242188,176.0570840196497,173.60826541418712,174.07423592634754,54764400
2023-10-19,173.95526123046875,176.31484005715805,173.68757251536525,174.53027383635083,59302900
2023-10-20,171.3973846435547,173.91559492791032,171.15943743932888,173.80653768363138,64189300
2023-10-23,171.51634216308594,172.51767489960218,168.4726633962427,169.4442697526279,55980100
2023-10-24,171.9525909423828,172.18061423977284,169.97965162202772,171.56593616509952,43816600
2023-10-25,169.6326446533203,171.57582713235345,169.1864917714858,170.40595412753765,57157000
2023-10-26,165.458740234375,169.91023915738614,164.24920182104776,168.9088912991807,70625300
2023-10-27,166.77732849121094,167.5109876180873,165.3992498850538,165.4785656118454,58499100
2023-10-30,168.82957458496094,169.70203248533966,167.42175441803172,167.57047708446643,51131000
2023-10-31,169.30548095703125,169.43435579022267,166.4600837859852,167.89766069037708,44846000
2023-11-01,172.47802734375,172.73579212701503,168.66103905073186,169.5334969755198,56934900
2023-11-02,176.0471649169922,176.25535548295753,173.95525969593038,174.01474271477764,77334800
2023-11-03,175.1350555419922,175.3036109461129,171.86336822029236,172.74573503559924,79763700
2023-11-06,177.6929168701172,177.8911986418375,174.69882732290304,174.86736758526175,63841300
2023-11-07,180.26072692871094,180.87540499500966,177.43516235233906,177.64335292992328,70530000
2023-11-08,181.321533203125,181.87672821790486,180.03267898856913,180.78617090399572,49340300
2023-11-09,180.84564208984375,182.54096853276508,180.2507816826859,181.3909282750837,53763500
2023-11-10,185.04489135742188,185.2136688107188,182.19576071339824,182.63256439705196,66133400
2023-11-13,183.45651245117188,184.67756614585693,182.8708053693486,184.46910132249658,43627500
2023-11-14,186.07733154296875,186.74245888927783,184.94561983989882,186.33543591459554,60108400
2023-11-15,186.6431884765625,188.12236184083608,186.414864785386,186.4843631662735,53790500
2023-11-16,188.33084106445312,189.57175373642215,187.2785343944212,188.191859451107,54412900
2023-11-17,188.31097412109375,188.99596031021713,187.19912126214516,188.86690055056806,50922700
2023-11-20,190.05816650390625,190.51482899547432,188.49958819031184,188.50951003765908,46505100
2023-11-21,189.2540740966797,190.12768147094766,188.36062302598555,190.01848054916417,38134500
2023-11-22,189.919189453125,191.52740733771327,189.4426832554431,190.09788874466753,39617700
2023-11-24,188.58892822265625,189.51215989530726,187.8741613770549,189.48237920572873,24048300
2023-11-27,188.41024780273438,189.28385517880056,187.52671857843467,188.5393075690696,40552600
2023-11-28,189.0157928466797,189.6908571482296,188.0230628104096,188.40030507150686,38415400
2023-11-29,187.99330139160156,190.69352857887446,187.5962153955331,189.5121772909601,43014200
2023-11-30,188.56910705566406,188.9364275469523,186.82190727725418,188.4599061227721,48794400
2023-12-01,189.84970092773438,190.1673666680402,187.85430382511626,188.94631294335792,45679300
2023-12-04,188.0528564453125,188.66835941071503,186.08725507958516,188.59886103241988,43389500
2023-12-05,192.01385498046875,192.9867262414063,188.79740398889692,188.82719982806023,66628400
2023-12-06,190.921875,193.34412390879868,190.71339499767492,193.03637997744386,41089700
2023-12-07,192.85768127441406,193.5823700079149,192.18261692775607,192.22233461466143,47477700
2023-12-08,194.28721618652344,194.56517940505597,192.26203828251843,192.7881840281593,53377300
2023-12-11,191.77557373046875,192.08333275402958,190.02837438732863,191.70609050749914,60943700
2023-12-12,193.29449462890625,193.30441647720014,190.32622602015354,191.6763396332624,52696900
2023-12-13,196.52085876464844,196.56056130389416,193.43346752411227,193.67171305530522,70404200
2023-12-14,196.6697540283203,198.16877097511053,194.733933428728,196.58041195784497,66831600
2023-12-15,196.13368225097656,196.95763485816647,195.56781885438525,196.09396456637802,128256700
2023-12-18,194.4658966064453,195.20052232582978,192.9768014723469,194.66443959475328,55751900
2023-12-19,195.5082550048828,195.5181768519779,194.46588544128923,194.73392679143802,40714100
2023-12-20,193.41360473632812,196.24287639656293,193.41360473632812,195.46854814025792,52242800
2023-12-21,193.26467895507812,195.64724016492798,192.09326476649224,194.67436895686498,46482500
2023-12-22,192.19253540039062,193.98937428927292,191.56711064871152,193.7610354812219,37122800
2023-12-26,191.6465606689453,192.48045036895266,191.42815882163003,192.20248713561688,28919300
2023-12-27,191.74581909179688,192.09328069742187,189.7007974418798,191.09062871652011,48087700
2023-12-28,192.17271423339844,193.24486466881353,191.7656912152772,192.72864072260757,34049900
2023-12-29,191.1303253173828,192.98672576072192,190.33613820624774,192.4903607097449,42628800
2024-01-02,184.29042053222656,187.07006792285642,182.55314280656535,185.78943757371047,82488700
2024-01-03,182.9105224609375,184.52867738484042,182.0964765011294,182.88074176951616,58414500
2024-01-04,180.58753967285156,181.7589539428833,179.5650288616003,180.82578520690032,71983600
2024-01-05,179.8628387451172,181.43135417752765,178.86018676112266,180.66696287937032,62303300
2024-01-08,184.21099853515625,184.2507162227342,180.18051667398524,180.76622380895435,59144500
2024-01-09,183.79405212402344,183.80397397190293,181.40156892129536,182.58292017691045,42841800
2024-01-10,184.83642578125,185.0448906262594,182.58292413922769,183.00980597306068,46792900
2024-01-11,184.24078369140625,185.69017636593313,182.28510409693843,185.1838742981323,49128400
2024-01-12,184.56837463378906,185.382420570264,183.84368591687618,184.7073562390581,40444700
2024-01-16,182.29502868652344,182.92043833380222,179.61464536328148,180.83571426310817,65603000
2024-01-17,181.35191345214844,181.60009595806468,178.98922629636922,179.9521756311529,47317400
2024-01-18,187.25869750976562,187.76498444511594,184.47904999387188,184.7371543858006,78005800
2024-01-19,190.16737365722656,190.55453778649462,187.4473029046773,187.9535897974558,68741000
2024-01-22,192.48043823242188,193.90997199821769,190.86228332421425,190.90200101096366,60133900
2024-01-23,193.76104736328125,194.3269107729025,192.42087086045922,193.602222064805,42355600
2024-01-24,193.08599853515625,194.9523359132993,192.92715808853583,193.99930838143553,53631300
2024-01-25,192.7584228515625,194.84316234947465,191.70613125374697,193.80079260051858,54822100
2024-01-26,191.0211181640625,193.3441028913112,190.54461197208147,192.85767485186383,44594000
2024-01-29,190.3361358642578,190.80272021826386,188.20177223046258,190.614099077556,47145600
2024-01-30,186.67294311523438,190.4056176214667,186.10709489036137,189.55186921289842,55859400
2024-01-31,183.05943298339844,185.7398164976455,183.00980859435379,185.6802399646441,55467800
2024-02-01,185.50155639648438,185.59089847447947,182.48366340616798,182.6524257138898,64885400
2024-02-02,184.49888610839844,185.96812234304272,177.94686171013706,178.55242764739413,102518000
2024-02-05,186.31558227539062,187.87417583998953,184.48896248395178,186.78216664518396,69668800
2024-02-06,187.92381286621094,187.9337347140823,185.4122068995574,185.50154897397763,43490800
2024-02-07,188.0330047607422,189.66108145721643,187.23881768122482,189.2540584961332,53439000
2024-02-08,186.950927734375,188.16204444280885,185.98797838719426,188.01314099648533,40962000
2024-02-09,187.71630859375,188.8494643803939,186.8714052160575,187.5174970927484,45155200
2024-02-12,186.02651977539062,187.53739935899367,185.66868027314752,187.288900125969,41781900
2024-02-13,183.92916870117188,185.09215835173688,182.4083547485107,184.6547973151463,56529500
2024-02-14,183.0445098876953,184.41623036442274,181.34478380471282,184.20749952407863,54630500
2024-02-15,182.7562713623047,183.3824942652778,180.26134459364147,182.44813474883824,65434500
2024-02-16,181.21556091308594,183.7403213725013,180.57940354414131,182.31889800876044,49701400
2024-02-20,180.47007751464844,181.33484997745663,178.91944475353475,180.69869255835386,53665600
2024-02-21,181.2255096435547,181.7920799507102,179.57547126273693,180.84778599399235,41529700
2024-02-22,183.26318359375,183.84965322779226,181.36466124906403,182.37852705601026,52292200
2024-02-23,181.42433166503906,183.92919311532802,181.1360640493915,183.8993744195286,45119700
2024-02-26,180.0724639892578,181.66284976948523,179.56551591408572,181.14598235368476,40867400
2024-02-27,181.53366088867188,182.8159102315647,178.482083088638,180.0128468267154,54318900
2024-02-28,180.33091735839844,182.02070906977036,179.0486680197237,181.4143703487687,48953900
2024-02-29,179.66493225097656,181.47401381447335,178.45225486971108,180.18181486443112,136682600
2024-03-01,178.58148193359375,179.44625436004063,176.31517027538303,178.47214167082092,73488000
2024-03-04,174.04885864257812,175.838040881393,172.74670999766127,175.09254322615726,81510100
2024-03-05,169.0987548828125,171.00722719097524,168.60175641192043,169.73491231886675,95132400
2024-03-06,168.10475158691406,170.2120353375331,167.6673905223103,170.03310800783655,68587700
2024-03-07,167.98545837402344,169.7050685827557,167.47852546870348,168.13455182641533,71765100
2024-03-08,169.705078125,172.6572499858552,167.92583043526673,167.9854678195768,76114600
2024-03-11,171.71295166015625,173.33317133974063,171.01715691552084,171.90181348381185,60139500
2024-03-12,172.1900634765625,172.98526395951052,169.98338934079592,172.11054191154895,59825400
2024-03-13,170.10269165039062,172.1503228051375,169.73490248954016,171.73284593382695,52488700
2024-03-14,171.9614715576172,173.2636051293667,171.01717749290637,171.87201547265494,72913500
2024-03-15,171.583740234375,171.583740234375,169.26772563447943,170.14244776104985,121664700
2024-03-18,172.67713928222656,176.64319229534289,172.4783429395777,174.51603957790343,75604200
2024-03-19,175.02297973632812,175.54979689128342,171.9912860926869,173.29341963294198,55215200
2024-03-20,177.59742736816406,177.59742736816406,174.0389165846836,174.66513949599232,53423100
2024-03-21,170.3412322998047,176.42450322724187,169.81441519205438,175.98714219427453,106181300
2024-03-22,171.2457733154297,172.01115512427612,169.03909913099622,170.7288907150358,71106600
2024-03-25,169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300
2024-03-26,168.6912078857422,170.39093396328443,168.56198344496033,168.97946029150032,57388400
2024-03-27,172.2695770263672,172.55784458202757,169.0887904097557,169.38699247288517,60273300
2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500
2024-04-02,167.826416015625,168.32341441545842,167.2200773611407,168.06498070773253,49329500
2024-04-03,168.63157653808594,169.6553921834382,167.56800768828836,167.77673855420844,47691700
2024-04-04,167.8065643310547,170.88794562795422,167.8065643310547,169.2677258236611,53704400
2024-04-05,168.56199645996094,169.36713152382467,167.9357735582051,168.5719309687928,42055200
2024-04-08,167.43878173828125,168.1842794442996,167.23005087422234,168.01530178433154,37425500
2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42451200
2024-04-10,166.7727813720703,168.07491474927153,166.10680533820357,167.7866623517303,49709300
2024-04-11,173.98919677734375,174.40668878905643,167.15050896636146,167.32942111379162,91070300
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101593300
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800
2024-04-16,168.3632049560547,172.71690119832985,167.25986775641732,170.71897282804144,73711200
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200
2024-04-18,166.03721618652344,167.62761710838,165.55016746918514,167.02127846323074,43122900
2024-04-19,164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,67772100
2024-04-22,164.84442138671875,166.25589498596477,163.7808527253039,164.52635030592455,48116400
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300
2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800
2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900
2024-05-03,182.2791290283203,185.87739241297547,181.56345015431788,185.52948748329575,163224100
2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100
2024-05-09,183.46200561523438,183.55146169147778,181.01676669426374,181.46406224266897,48983000
2024-05-10,182.19790649414062,184.22840362497325,181.2821909106075,184.03928564367934,50759500
2024-05-13,185.41287231445312,186.22906253508128,183.76059590764,184.57678612826817,72044800
2024-05-14,186.5575408935547,187.42350153292165,185.42284798919732,186.6371703309541,52393600
2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200
2024-05-17,188.98617553710938,189.9218023921439,188.29938496531759,188.62785068172937,41282900
2024-05-20,190.1507110595703,191.02661956084452,188.13016182957105,188.44867953467443,44361300
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400
2024-05-22,190.01138305664062,191.92245910983817,189.38432593982932,191.37501623979523,34648500
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600
2024-05-28,189.10562133789062,192.10160462638697,188.21976480489596,190.61853495727325,52280100
2024-05-29,189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300
2024-06-03,193.12680053710938,194.0823384761381,191.62383496596826,192.0020557606219,50080500
2024-06-04,193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800
2024-06-06,193.57469177246094,195.58529292944826,193.26613725182494,194.77906590771954,41181800
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900
2024-06-10,192.2210235595703,196.3815736009198,191.25553768440525,195.98342648408087,97262100
2024-06-11,206.1857147216797,206.19567789204126,192.7286609927464,192.74855695795014,172373300
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700
2024-06-17,215.66140747070312,217.93079294137289,211.72979760979996,212.37676580912532,93728300
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300
2024-06-20,208.70394897460938,213.24273529474334,207.87782592387282,212.93416556238657,86172500
2024-06-21,206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,246421400
2024-06-24,207.17111206054688,211.70988292620214,205.62832424046638,206.75306897426384,80727000
2024-06-25,208.09681701660156,210.39606187439708,207.63895156671146,208.17643126307132,56713900
2024-06-26,212.25733947753906,213.8598456726642,209.65948819693895,210.51548557795786,66213200
2024-06-27,213.1033935546875,214.73575892320002,211.36153961685812,213.69064352295018,49772700
2024-06-28,209.6395721435547,215.0642148828325,209.3210696212814,214.76560832661605,82542700
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900
2024-07-02,219.24465942382812,219.35414798734178,214.09872731420612,215.1438274713018,58046200
2024-07-03,220.51870727539062,220.51870727539062,218.01043340115498,218.97591935149836,37369800
2024-07-05,225.28639221191406,225.3958807735831,220.618221554563,220.618221554563,60412400
2024-07-08,226.759521484375,226.78938062149984,222.21078721739227,226.03290864697604,59085900
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100
2024-07-10,231.89549255371094,231.9950331368443,228.1828596567971,228.23262994836378,62627700
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600
2024-07-12,229.4668426513672,231.55707334519846,227.61550023869842,227.85438851986095,53046500
2024-07-15,233.3088836669922,236.12571210202407,232.00498402552307,235.37920328245679,62631300
2024-07-16,233.72694396972656,235.17019132901206,231.2485291999769,233.90609879782943,43234300
2024-07-17,227.81459045410156,230.38258262455565,225.58501197125685,228.38192926123955,57345900
2024-07-18,223.13644409179688,229.3673137711516,221.2353466054131,229.20805491946456,66034600
2024-07-19,223.26585388183594,225.74426861436035,222.24064965794977,223.77348959602472,49151500
2024-07-22,222.91749572753906,226.7197061195605,222.0515351611177,225.95328613844396,48201800
2024-07-23,223.96258544921875,225.88360930378687,221.64342964759248,223.32556522126958,39960300
2024-07-24,217.522705078125,223.75357494115906,216.1192800710717,222.9572958470105,61777600
2024-07-25,216.47760009765625,219.8219600686179,213.62094948036474,217.91088420998827,51391200
2024-07-26,216.9454345703125,218.46831142772768,215.0044993866062,217.68198025772855,41601300
2024-07-29,217.22413635253906,218.27919980747717,214.74572140041616,215.95009574418793,36311800
2024-07-30,217.78150939941406,219.30438617677734,215.11397665237357,218.16969337819762,41643800
2024-07-31,221.04623413085938,222.77814001369308,219.60298682237814,220.40921389598267,50036300
2024-08-01,217.3435516357422,223.43505864730554,216.0097928775357,223.3255700813178,62501000
2024-08-02,218.83656311035156,224.54984915998065,216.69657732981517,218.1298614428512,105568600
